name,image_id,confidence,xmin,ymin,xmax,ymax
scallop,000034,0.636801243,592,1119,653,1164
scallop,000034,0.638993561,1437,850,1502,885
scallop,000034,0.641373515,1264,912,1328,955
scallop,000034,0.662053227,509,1001,576,1039
scallop,000034,0.666931272,940,1044,1003,1084
scallop,000034,0.669906139,684,1133,740,1166
scallop,000034,0.68259871,942,991,993,1033
starfish,000034,0.686554193,760,1229,835,1278
scallop,000034,0.68675971,1104,1031,1164,1070
scallop,000034,0.687089801,1348,933,1408,966
scallop,000034,0.689560652,456,1081,524,1124
scallop,000034,0.694840372,567,904,624,940
scallop,000034,0.696586907,556,1184,610,1223
scallop,000034,0.703856707,1380,873,1434,909
starfish,000034,0.707345665,876,1301,960,1361
starfish,000034,0.708667755,1163,1006,1234,1056
scallop,000034,0.71442306,367,1004,417,1040
scallop,000034,0.716696978,868,986,928,1026
starfish,000034,0.726352692,636,1013,702,1062
scallop,000034,0.731854379,1664,873,1721,907
starfish,000034,0.747990429,604,1360,674,1416
starfish,000034,0.75798279,1144,923,1220,975
scallop,000034,0.760285676,1005,1101,1073,1143
scallop,000034,0.801459849,1100,880,1166,919
holothurian,000034,0.808326066,2088,1085,2168,1217
scallop,000035,0.250539184,1755,677,1818,727
scallop,000035,0.258762628,1708,699,1769,756
scallop,000035,0.272932738,1017,1138,1103,1207
scallop,000035,0.29897657,1339,819,1427,881
scallop,000035,0.309245288,652,1295,785,1388
scallop,000035,0.311094493,2206,853,2265,893
scallop,000035,0.329786897,732,1227,800,1281
scallop,000035,0.346693903,1122,1036,1234,1128
starfish,000035,0.411275059,874,876,935,925
scallop,000035,0.418091208,1419,901,1513,953
starfish,000035,0.432801604,795,883,882,950
scallop,000035,0.435990959,6,843,87,889
scallop,000035,0.451033562,1262,851,1348,909
scallop,000035,0.451237738,633,1105,749,1178
scallop,000035,0.478279173,1559,736,1651,792
scallop,000035,0.492023885,265,1134,338,1196
scallop,000035,0.504771531,2211,979,2276,1030
scallop,000035,0.518334866,871,880,936,923
starfish,000035,0.520354092,785,919,877,977
scallop,000035,0.556366026,1488,719,1559,770
scallop,000035,0.567596674,1255,1011,1328,1076
scallop,000035,0.578296363,270,359,358,406
scallop,000035,0.601320863,1349,858,1416,910
scallop,000035,0.62671721,1157,906,1252,957
scallop,000035,0.636325955,44,1177,144,1234
scallop,000035,0.637610793,2285,973,2373,1023
scallop,000035,0.638306201,795,880,872,932
scallop,000035,0.645997584,143,1310,244,1359
starfish,000035,0.669382572,648,707,750,780
scallop,000035,0.700820267,1185,938,1272,987
scallop,000035,0.706032813,750,979,840,1028
scallop,000035,0.709364891,955,797,1048,864
scallop,000035,0.720520675,502,1018,597,1072
scallop,000035,0.725120366,784,1202,884,1280
scallop,000035,0.725468338,1406,866,1506,940
scallop,000035,0.732738972,1898,792,1986,839
scallop,000035,0.749723554,672,1127,768,1188
scallop,000035,0.75557363,1463,786,1558,833
scallop,000035,0.770830333,1612,611,1705,667
scallop,000035,0.774681211,44,870,136,920
scallop,000035,0.77484864,649,1025,731,1077
scallop,000035,0.781861186,971,1090,1062,1152
scallop,000035,0.797404528,0,1277,78,1340
starfish,000035,0.80228287,1132,1042,1235,1128
scallop,000035,0.808904648,1993,767,2096,834
starfish,000035,0.812631726,421,1058,520,1125
starfish,000035,0.814305305,59,1069,176,1166
scallop,000035,0.816163719,1741,580,1837,638
scallop,000035,0.816671908,1048,1003,1137,1060
scallop,000035,0.826316714,626,1098,713,1155
starfish,000035,0.828001916,893,979,1004,1056
scallop,000035,0.845646739,902,1153,1016,1213
starfish,000036,0.301810473,997,920,1052,985
scallop,000036,0.311229795,1228,971,1303,1025
scallop,000036,0.326873362,939,1279,1014,1346
scallop,000036,0.332583755,1746,1019,1801,1063
starfish,000036,0.34717682,368,689,432,747
scallop,000036,0.359268218,1168,1034,1241,1078
scallop,000036,0.373559326,1230,903,1292,957
scallop,000036,0.412723988,1205,1088,1274,1148
scallop,000036,0.420472383,1186,1044,1257,1093
scallop,000036,0.420690089,883,759,930,795
scallop,000036,0.44594872,997,920,1057,986
scallop,000036,0.451275855,1203,1059,1271,1117
scallop,000036,0.453108609,1785,1293,1848,1342
scallop,000036,0.458876073,1401,851,1463,896
starfish,000036,0.527013719,790,873,868,954
scallop,000036,0.532044768,862,726,921,779
scallop,000036,0.538799822,1059,871,1147,938
scallop,000036,0.541177988,684,682,740,728
scallop,000036,0.564217508,2003,1243,2057,1285
scallop,000036,0.584305942,1051,965,1120,1026
scallop,000036,0.599827588,1906,1336,1953,1386
scallop,000036,0.600136101,1280,1102,1343,1156
scallop,000036,0.61804688,686,440,740,481
scallop,000036,0.66420871,1686,949,1745,999
scallop,000036,0.690035224,851,718,910,761
scallop,000036,0.713711381,1075,890,1158,955
scallop,000036,0.726500154,1093,769,1181,824
starfish,000036,0.755767465,1052,1132,1140,1204
scallop,000036,0.766828358,614,683,677,729
scallop,000037,0.253129035,630,506,678,544
scallop,000037,0.256883234,1196,1169,1257,1226
scallop,000037,0.268734813,651,420,702,455
scallop,000037,0.269831985,1097,947,1157,990
scallop,000037,0.278263867,820,578,870,622
starfish,000037,0.283119678,1160,864,1213,922
scallop,000037,0.303879648,1076,892,1139,937
starfish,000037,0.327385694,728,1246,826,1331
scallop,000037,0.35629639,991,991,1046,1043
scallop,000037,0.367677987,1345,903,1398,942
scallop,000037,0.36919719,1203,1135,1265,1194
scallop,000037,0.393952399,1055,942,1138,999
scallop,000037,0.455895901,681,766,734,809
scallop,000037,0.46667853,1516,1138,1563,1182
scallop,000037,0.495127529,774,958,865,1029
scallop,000037,0.520869374,681,520,736,565
scallop,000037,0.52679342,608,766,667,809
scallop,000037,0.5288257,1393,933,1446,973
scallop,000037,0.58155036,2000,1314,2053,1359
scallop,000037,0.586455286,1045,829,1099,869
scallop,000037,0.633961797,1082,987,1149,1031
scallop,000037,0.644665897,1100,848,1155,884
scallop,000037,0.667376518,1677,1023,1738,1071
scallop,000037,0.696699679,1272,1181,1331,1239
starfish,000037,0.711894035,777,958,866,1030
scallop,000037,0.719105303,1567,1061,1626,1113
scallop,000037,0.755140662,783,913,849,956
scallop,000037,0.762303233,868,913,930,958
scallop,000037,0.78317064,1035,1053,1108,1113
scallop,000038,0.256382078,628,764,708,815
scallop,000038,0.27904582,1335,905,1399,950
scallop,000038,0.322294235,1145,834,1201,882
scallop,000038,0.329513162,1882,1389,1936,1434
starfish,000038,0.404141814,685,927,772,994
scallop,000038,0.414445102,1789,1389,1845,1432
scallop,000038,0.473977774,1199,1204,1271,1261
scallop,000038,0.533405304,1039,1056,1120,1113
scallop,000038,0.555401385,1015,836,1071,877
scallop,000038,0.580833912,1675,1033,1733,1079
scallop,000038,0.594662786,1080,983,1145,1036
scallop,000038,0.606569767,1872,1225,1933,1272
scallop,000038,0.618096352,494,1250,579,1353
scallop,000038,0.685350418,607,765,670,809
scallop,000038,0.691423476,1578,1062,1638,1119
scallop,000038,0.69737041,681,527,737,573
scallop,000038,0.700574338,664,770,728,813
scallop,000038,0.70750314,1192,1141,1257,1187
scallop,000038,0.71622169,776,913,846,958
scallop,000038,0.730641901,870,965,927,1014
scallop,000038,0.742047787,1313,1156,1378,1203
scallop,000038,0.750021279,1093,846,1149,895
starfish,000038,0.793298125,704,1067,820,1160
scallop,000039,0.264596045,454,531,504,573
scallop,000039,0.264870495,554,390,606,426
scallop,000039,0.270653784,386,912,456,977
scallop,000039,0.272132903,303,928,388,995
scallop,000039,0.303688228,630,780,712,832
scallop,000039,0.321554542,1073,1060,1128,1100
scallop,000039,0.35011813,490,1271,569,1359
starfish,000039,0.363281012,1066,1114,1153,1190
scallop,000039,0.386783391,1071,922,1135,965
scallop,000039,0.387429327,584,921,640,961
scallop,000039,0.407441139,1025,1088,1086,1137
scallop,000039,0.410468638,1617,1082,1669,1124
scallop,000039,0.424604863,1145,854,1198,897
scallop,000039,0.463934898,685,539,740,579
scallop,000039,0.478296667,2144,1291,2224,1335
scallop,000039,0.487216204,1045,986,1102,1028
scallop,000039,0.504284382,1201,1223,1271,1277
scallop,000039,0.520524085,1100,972,1151,1009
scallop,000039,0.539213717,1392,954,1455,1000
scallop,000039,0.562713325,1781,1396,1839,1434
scallop,000039,0.589686632,1012,848,1068,887
scallop,000039,0.590443552,1419,1144,1491,1192
scallop,000039,0.64374572,1331,929,1384,970
scallop,000039,0.666833878,1672,1051,1735,1100
starfish,000039,0.685060501,686,946,773,1015
scallop,000039,0.686199307,1876,1236,1934,1286
scallop,000039,0.689454615,1474,980,1540,1024
scallop,000039,0.707380593,606,784,671,827
scallop,000039,0.724858999,872,986,928,1031
scallop,000039,0.736332476,1316,1176,1378,1217
scallop,000039,0.739673078,1090,867,1149,911
scallop,000039,0.75504005,668,788,728,832
scallop,000039,0.763203859,1192,1158,1260,1210
scallop,000039,0.76394242,775,936,844,981
scallop,000039,0.800571144,1207,980,1266,1028
scallop,000040,0.254803002,1227,1390,1281,1438
scallop,000040,0.274065733,643,975,702,1019
scallop,000040,0.276927203,739,1178,809,1219
scallop,000040,0.287590861,896,911,951,954
scallop,000040,0.307556957,1905,1392,1975,1437
scallop,000040,0.313931435,1343,1033,1401,1080
scallop,000040,0.323525041,1362,1298,1426,1344
scallop,000040,0.338887304,1002,1372,1096,1435
scallop,000040,0.347278684,1661,1248,1714,1297
scallop,000040,0.37423113,1403,1010,1472,1071
scallop,000040,0.385897666,2125,1215,2204,1266
starfish,000040,0.386945695,908,1107,968,1166
scallop,000040,0.41534394,70,1330,162,1392
starfish,000040,0.433131695,2319,903,2401,954
scallop,000040,0.438722849,596,1258,663,1301
scallop,000040,0.444939077,976,1051,1052,1107
scallop,000040,0.561290205,5,751,77,835
scallop,000040,0.587042689,1509,1271,1586,1311
scallop,000040,0.622528732,244,864,315,906
scallop,000040,0.625953019,765,930,827,968
starfish,000040,0.640426278,145,1204,254,1261
echinus,000040,0.643853247,957,1104,1032,1174
scallop,000040,0.652243733,1442,1269,1510,1312
scallop,000040,0.694925427,0,1108,59,1150
scallop,000040,0.731546283,814,1138,899,1188
scallop,000040,0.735089898,1414,1189,1488,1229
scallop,000040,0.750558674,435,1299,524,1347
starfish,000040,0.751350284,106,1155,206,1213
scallop,000040,0.751766205,269,1024,348,1074
scallop,000040,0.752530038,1850,1039,1922,1085
scallop,000040,0.761066735,2279,1302,2356,1349
scallop,000040,0.768514395,1287,1085,1374,1137
starfish,000040,0.771399975,0,1196,70,1261
scallop,000040,0.778493464,644,1324,725,1373
scallop,000040,0.784720838,1524,1116,1612,1164
scallop,000040,0.786215603,1758,1190,1823,1236
scallop,000040,0.7934196,277,1292,362,1353
scallop,000040,0.793592095,546,1277,627,1332
scallop,000040,0.794454753,762,1355,876,1432
scallop,000040,0.804694057,1150,1353,1232,1409
scallop,000040,0.816186011,886,1314,982,1364
scallop,000040,0.816206634,500,1156,576,1206
scallop,000040,0.831931949,919,1163,998,1212
scallop,000040,0.838510334,111,1069,190,1116
scallop,000040,0.843354821,1237,1217,1315,1264
scallop,000041,0.284505785,1161,1284,1252,1338
scallop,000041,0.286991924,1584,662,1645,704
scallop,000041,0.360759169,649,970,725,1024
scallop,000041,0.428901613,521,924,584,966
scallop,000041,0.449440718,1661,690,1714,727
scallop,000041,0.48251754,1773,931,1835,973
scallop,000041,0.526159048,1600,725,1667,771
scallop,000041,0.551414073,221,1371,294,1423
scallop,000041,0.603257835,250,1313,332,1360
scallop,000041,0.612270117,2135,946,2219,996
scallop,000041,0.614289224,2345,989,2410,1038
scallop,000041,0.624269426,1283,1064,1359,1122
scallop,000041,0.731505513,1515,670,1593,720
scallop,000041,0.743296027,2275,1191,2387,1259
scallop,000041,0.745565951,713,934,792,985
scallop,000041,0.748421848,603,916,677,960
scallop,000041,0.75640893,760,1104,858,1164
scallop,000041,0.763684034,625,1234,699,1283
scallop,000041,0.773028135,930,1350,1018,1424
scallop,000041,0.854793489,929,1136,1011,1209
starfish,000041,0.859544933,2154,1132,2288,1229
echinus,000042,0.282547921,1480,82,1558,151
scallop,000042,0.337783307,1246,1254,1311,1326
starfish,000042,0.414358348,2489,961,2557,1055
scallop,000042,0.434951067,1846,680,1940,748
starfish,000042,0.593827069,2450,1325,2510,1427
scallop,000042,0.696111441,2138,360,2204,428
starfish,000042,0.803900123,2480,825,2558,975
starfish,000042,0.816901386,2406,1166,2490,1252
starfish,000042,0.838397682,2443,505,2550,612
starfish,000043,0.322208315,1529,1239,1591,1295
scallop,000043,0.379398435,1524,1241,1595,1300
scallop,000043,0.764287233,1760,1109,1821,1176
starfish,000043,0.844801486,1936,1217,2022,1315
scallop,000044,0.276839256,197,908,287,952
scallop,000044,0.345705926,950,913,1066,989
scallop,000044,0.347630292,320,952,397,993
scallop,000044,0.454239011,20,859,82,891
scallop,000044,0.513576984,212,939,299,980
scallop,000044,0.54571265,991,808,1067,862
scallop,000044,0.549798906,4,869,75,910
starfish,000044,0.657688916,174,889,276,937
starfish,000044,0.67630899,53,803,127,853
scallop,000044,0.685334563,0,886,65,922
scallop,000044,0.696938753,395,950,505,1008
starfish,000044,0.706197083,1295,698,1402,771
starfish,000044,0.792592824,112,825,200,903
starfish,000044,0.840469301,537,786,645,866
scallop,000045,0.282772154,173,1125,231,1175
scallop,000045,0.340797007,363,1218,415,1258
echinus,000045,0.341219842,2008,377,2048,532
starfish,000045,0.347845823,267,1275,345,1340
scallop,000045,0.358923018,114,1097,173,1135
starfish,000045,0.370771736,49,1098,115,1134
scallop,000045,0.376989573,225,1152,278,1184
starfish,000045,0.420068741,71,1221,146,1267
starfish,000045,0.445694983,598,1439,753,1532
scallop,000045,0.454192132,72,1221,147,1264
scallop,000045,0.584105968,38,1141,103,1176
scallop,000045,0.624415696,585,1199,648,1244
scallop,000045,0.632976174,49,1097,116,1133
echinus,000045,0.635773122,766,1077,856,1180
scallop,000045,0.66075182,239,1167,311,1203
scallop,000045,0.677404165,194,1060,251,1104
scallop,000045,0.684975326,28,1174,95,1214
starfish,000045,0.754166424,114,1095,172,1135
echinus,000045,0.773459554,171,1122,234,1177
starfish,000045,0.883727789,1482,1240,1765,1372
holothurian,000046,0.890757382,1415,1269,2006,1640
holothurian,000047,0.877168834,1617,1268,2428,2004
scallop,000048,0.664047122,3112,1721,3437,1878
scallop,000048,0.827201307,2064,1463,2323,1614
scallop,000049,0.789190054,292,1790,631,1955
scallop,000050,0.900844574,1551,1838,2074,2160
scallop,000051,0.863401532,1876,1444,2374,1752
starfish,000052,0.807305157,1975,1360,2667,1964
starfish,000052,0.812778592,509,1103,1352,1619
starfish,000052,0.890226007,0,789,692,1187
scallop,000053,0.622018278,498,1531,764,1659
starfish,000053,0.757723272,1913,1565,2312,1789
starfish,000053,0.864168763,830,1450,1487,1716
scallop,000054,0.662539661,1978,1698,2128,1813
starfish,000054,0.866073608,0,1505,741,2148
starfish,000055,0.724124193,867,189,1232,488
starfish,000055,0.865592718,9,100,525,430
scallop,000056,0.281001598,60,437,570,672
starfish,000056,0.705010056,12,849,446,1424
starfish,000056,0.788694799,703,986,987,1192
starfish,000057,0.786348879,3167,1269,3830,1715
starfish,000057,0.830826879,1018,807,1540,1065
echinus,000058,0.467228442,1624,966,1807,1145
starfish,000058,0.527719498,1947,1267,2571,1617
scallop,000058,0.674145162,530,1080,991,1313
scallop,000058,0.864993691,1107,1111,1365,1299
starfish,000059,0.3194426,2862,1474,3186,1707
scallop,000059,0.8489815,1384,1545,1945,1976
starfish,000059,0.861331105,170,1351,1549,2138
starfish,000060,0.688069701,378,1186,787,1434
starfish,000060,0.887312949,818,1382,1428,1735
starfish,000060,0.89793539,1557,1462,2074,1778
starfish,000060,0.910155475,1314,1637,1867,2012
holothurian,000061,0.694697142,99,1200,492,1712
starfish,000061,0.818379581,1236,775,1601,979
starfish,000061,0.833782673,1441,723,1765,897
scallop,000061,0.848352313,685,1207,994,1391
starfish,000061,0.853060186,864,640,1256,842
starfish,000061,0.878455698,2557,1044,2900,1264
starfish,000062,0.714919865,1204,827,1427,966
starfish,000062,0.791125178,964,855,1252,1013
starfish,000062,0.794492543,2086,1093,2374,1278
scallop,000062,0.836476982,480,1079,723,1211
holothurian,000062,0.840942025,46,1021,341,1341
starfish,000062,0.851451039,668,724,992,911
starfish,000063,0.549278259,1200,699,1387,820
scallop,000063,0.586854994,639,878,822,983
starfish,000063,0.594770312,317,1922,1203,2160
starfish,000063,0.688134372,739,635,990,770
starfish,000063,0.818773508,1997,874,2203,1028
scallop,000064,0.642336249,1677,1028,2105,1246
holothurian,000065,0.656833589,1980,1013,2427,1154
scallop,000066,0.446963489,1266,1447,1639,1778
echinus,000066,0.72573787,948,568,1233,865
scallop,000067,0.268751591,220,1467,555,1708
echinus,000067,0.810296118,1685,1542,2270,2160
echinus,000068,0.776894629,3284,1120,3522,1325
scallop,000069,0.411536843,47,1604,276,1850
echinus,000069,0.777948201,2642,800,2928,1050
scallop,000070,0.262643069,3450,1721,3653,1913
echinus,000070,0.777442336,2298,642,2513,848
scallop,000071,0.339030057,1944,985,2073,1109
echinus,000071,0.756983161,2249,747,2449,937
scallop,000071,0.776427209,991,1857,1369,2155
holothurian,000072,0.462444872,709,1535,1306,1853
echinus,000072,0.814245284,3166,1218,3840,2072
holothurian,000072,0.831355751,921,977,1639,1548
echinus,000073,0.776947141,2938,1341,3249,1568
echinus,000073,0.777045131,3121,1672,3835,2150
holothurian,000073,0.821644843,1403,1148,1797,1306
echinus,000073,0.823574007,532,1638,1027,2010
echinus,000074,0.272206455,0,1450,190,2102
echinus,000074,0.601089478,1672,1197,1931,1454
holothurian,000074,0.790431798,1146,975,1638,1167
echinus,000074,0.794888139,3151,1314,3716,1640
holothurian,000074,0.858229518,698,1285,1029,1807
scallop,000075,0.255710155,1825,1845,2063,2009
echinus,000075,0.646162271,1871,1048,2127,1324
echinus,000075,0.821968555,3208,1266,3835,1633
echinus,000075,0.831050277,0,1528,687,2088
holothurian,000075,0.831543565,1368,866,1877,1054
holothurian,000075,0.881396413,1036,1255,1315,1687
echinus,000076,0.658178449,1294,1601,1655,2006
holothurian,000076,0.867616117,629,1351,1330,1625
echinus,000077,0.350896925,2070,1551,2244,1692
echinus,000077,0.847467065,0,1881,441,2160
echinus,000078,0.816425502,822,899,1126,1118
